Name,Alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
s1223rtl,0.5,-0.2692,0.10933,0.10215,0.0379,1.0,0.8452
s1223rtl,1.0,-0.3212,0.10864,0.1017,0.0454,1.0,0.8073
s1223rtl,1.5,-0.3515,0.10744,0.10061,0.046,1.0,0.763
s1223rtl,2.0,-0.3319,0.10566,0.09871,0.0341,1.0,0.711
s1223rtl,2.5,-0.2664,0.10356,0.09633,0.0137,1.0,0.6677
s1223rtl,3.0,-0.1652,0.10267,0.09496,-0.0134,1.0,0.6428
s1223rtl,3.5,-0.0607,0.10269,0.09451,-0.0375,1.0,0.6504
s1223rtl,4.0,0.0439,0.10386,0.09519,-0.0589,1.0,0.6975
s1223rtl,4.5,0.1263,0.10457,0.0956,-0.0724,1.0,0.7975
s1223rtl,5.0,0.1538,0.09996,0.09131,-0.0745,1.0,0.9608
s1223rtl,6.5,0.5977,0.14256,0.1268,-0.1781,1.0,1.0
s1223rtl,7.0,0.6342,0.14922,0.13269,-0.1825,1.0,1.0
s1223rtl,7.5,0.6679,0.15572,0.13855,-0.1863,1.0,1.0
s1223rtl,8.0,0.6996,0.16214,0.14443,-0.1897,1.0,1.0
s1223rtl,8.5,0.7299,0.16851,0.15036,-0.1929,1.0,1.0
s1223rtl,9.0,0.7591,0.17487,0.15633,-0.1959,1.0,1.0
s1223rtl,9.5,0.7874,0.18121,0.16236,-0.1988,1.0,1.0
s1223rtl,10.0,0.8149,0.18756,0.16846,-0.2016,1.0,1.0
s1223rtl,10.5,0.8417,0.19392,0.17462,-0.2044,1.0,1.0
s1223rtl,11.0,0.868,0.2003,0.18084,-0.2072,1.0,1.0
s1223rtl,11.5,0.8936,0.20669,0.18714,-0.2101,1.0,1.0
s1223rtl,12.0,0.9187,0.2131,0.19349,-0.2129,1.0,1.0
s1223rtl,12.5,0.9432,0.21955,0.19993,-0.2157,1.0,1.0
s1223rtl,13.0,0.9674,0.22604,0.20643,-0.2187,1.0,1.0
s1223rtl,13.5,0.991,0.23256,0.213,-0.2216,1.0,1.0
s1223rtl,14.0,1.0142,0.23914,0.2197,-0.2246,1.0,1.0
s1223rtl,15.0,1.0594,0.25105,0.23187,-0.2309,0.9985,1.0
s1223rtl,15.5,1.0898,0.25638,0.23748,-0.2363,0.9841,1.0
s1223rtl,16.0,1.1192,0.26133,0.24267,-0.2414,0.9657,1.0
s1223rtl,16.5,1.1463,0.26577,0.24743,-0.246,0.9467,1.0
s1223rtl,17.0,1.1734,0.27135,0.25327,-0.2506,0.9265,1.0
s1223rtl,17.5,1.2011,0.27788,0.26012,-0.2553,0.9039,1.0
s1223rtl,18.0,1.225,0.2824,0.265,-0.2593,0.8838,1.0
s1223rtl,18.5,1.2484,0.28613,0.26908,-0.2633,0.8603,1.0
s1223rtl,19.0,1.275,0.29516,0.27853,-0.2679,0.8377,1.0
s1223rtl,19.5,1.2965,0.29959,0.28332,-0.2717,0.816,1.0
s1223rtl,20.0,1.3163,0.30241,0.28655,-0.2753,0.7932,1.0
s1223rtl,20.5,1.3391,0.3092,0.29377,-0.2794,0.7683,1.0
s1223rtl,21.0,1.3634,0.32008,0.3051,-0.2837,0.745,1.0
s1223rtl,21.5,1.379,0.32017,0.30558,-0.2871,0.7224,1.0
s1223rtl,22.0,1.3979,0.32496,0.31079,-0.2909,0.6975,1.0
s1223rtl,22.5,1.4211,0.33691,0.32324,-0.2951,0.6726,1.0
s1223rtl,23.0,1.4359,0.33875,0.32543,-0.2987,0.6506,1.0
s1223rtl,23.5,1.4514,0.34177,0.32887,-0.3024,0.6269,1.0
s1223rtl,24.0,1.4696,0.3489,0.33643,-0.3062,0.6026,1.0
s1223rtl,24.5,1.4901,0.36132,0.3493,-0.3102,0.5793,1.0
s1223rtl,25.0,1.5047,0.36612,0.35446,-0.3141,0.5587,1.0
s1223rtl,25.5,1.5182,0.36962,0.35831,-0.318,0.5384,1.0
s1223rtl,26.0,1.5323,0.37444,0.36349,-0.322,0.5182,1.0
s1223rtl,26.5,1.5467,0.38073,0.37014,-0.326,0.4986,1.0
s1223rtl,27.0,1.5615,0.38828,0.37803,-0.33,0.4793,1.0
s1223rtl,27.5,1.577,0.39767,0.38776,-0.334,0.4601,1.0
s1223rtl,28.0,1.5884,0.39925,0.38968,-0.3383,0.4422,1.0
s1223rtl,28.5,1.5975,0.39815,0.38881,-0.343,0.427,1.0
s1223rtl,29.0,1.609,0.40301,0.3939,-0.3474,0.4127,1.0
s1223rtl,29.5,1.6238,0.41403,0.40518,-0.3515,0.3976,1.0
s1223rtl,30.0,1.6374,0.42216,0.41362,-0.3556,0.3812,1.0
s2027,0.5,-0.1088,0.04994,0.02835,-0.0078,1.0,1.0
s2027,1.0,-0.0821,0.05118,0.02897,-0.0077,1.0,1.0
s2027,1.5,-0.0537,0.0527,0.02991,-0.0078,1.0,1.0
s2027,2.0,-0.0246,0.05449,0.03122,-0.0082,1.0,1.0
s2027,2.5,0.0049,0.05652,0.03281,-0.0088,1.0,1.0
s2027,3.0,0.0343,0.05878,0.03473,-0.0095,1.0,1.0
s2027,3.5,0.0635,0.06127,0.03693,-0.0104,1.0,1.0
s2027,4.0,0.0923,0.06399,0.03943,-0.0113,1.0,1.0
s2027,4.5,0.1207,0.06693,0.0422,-0.0124,1.0,1.0
s2027,5.0,0.1486,0.07009,0.04525,-0.0136,1.0,1.0
s2027,5.5,0.176,0.07348,0.04858,-0.015,1.0,1.0
s2027,6.0,0.2028,0.07709,0.05216,-0.0164,1.0,1.0
s2027,6.5,0.2291,0.08092,0.05602,-0.0179,1.0,1.0
s2027,7.0,0.2547,0.08496,0.06014,-0.0196,1.0,1.0
s2027,7.5,0.2798,0.08921,0.0645,-0.0213,1.0,1.0
s2027,8.0,0.3044,0.09367,0.06912,-0.0232,1.0,1.0
s2027,8.5,0.3284,0.09833,0.07395,-0.0252,1.0,1.0
s2027,9.0,0.3518,0.10317,0.07903,-0.0273,1.0,1.0
s2027,9.5,0.3747,0.10821,0.0843,-0.0295,1.0,1.0
s2027,10.0,0.3972,0.11342,0.08976,-0.0318,1.0,1.0
s2027,10.5,0.4193,0.1188,0.09542,-0.0343,1.0,1.0
s2027,11.0,0.4409,0.12434,0.1013,-0.0368,1.0,1.0
s2027,11.5,0.4621,0.13003,0.10731,-0.0395,1.0,1.0
s2027,12.0,0.483,0.13588,0.11349,-0.0424,1.0,1.0
s2027,12.5,0.5035,0.14188,0.11989,-0.0454,1.0,1.0
s2027,13.0,0.5238,0.14803,0.1264,-0.0485,1.0,1.0
s2027,13.5,0.5438,0.15433,0.13306,-0.0518,1.0,1.0
s2027,14.0,0.5636,0.16078,0.13988,-0.0553,1.0,1.0
s2027,14.5,0.583,0.16739,0.14691,-0.0588,1.0,1.0
s2027,15.0,0.6022,0.17416,0.15405,-0.0626,1.0,1.0
s2027,15.5,0.6213,0.18108,0.16134,-0.0664,1.0,1.0
s2027,16.0,0.6559,0.1922,0.173,-0.0746,0.978,1.0
s2027,16.5,0.6995,0.20626,0.18759,-0.0846,0.9265,1.0
s2027,17.0,0.7312,0.21573,0.19749,-0.0911,0.8816,1.0
s2027,17.5,0.7588,0.2239,0.20605,-0.0963,0.8394,1.0
s2027,18.0,0.7826,0.23076,0.21326,-0.1006,0.8008,1.0
s2027,18.5,0.8087,0.24015,0.22295,-0.1052,0.7647,1.0
s2027,19.0,0.8336,0.24955,0.23261,-0.1095,0.7303,1.0
s2027,19.5,0.8553,0.2571,0.24036,-0.1132,0.6999,1.0
s2027,20.0,0.8769,0.26457,0.24808,-0.1168,0.6695,1.0
s2027,20.5,0.9006,0.27463,0.25834,-0.1208,0.6413,1.0
s2027,21.0,0.9175,0.2785,0.26234,-0.1239,0.6151,1.0
s2027,21.5,0.9368,0.28564,0.26959,-0.1275,0.5932,1.0
s2027,22.0,0.9587,0.2947,0.27881,-0.1312,0.5681,1.0
s2027,22.5,0.9762,0.30061,0.28485,-0.1347,0.5494,1.0
s2027,23.0,0.9931,0.30534,0.28967,-0.1383,0.5289,1.0
s2027,23.5,1.0137,0.3144,0.29885,-0.142,0.5091,1.0
s2027,24.0,1.0342,0.32459,0.30911,-0.1458,0.4918,1.0
s2027,24.5,1.0499,0.32896,0.31356,-0.1496,0.4761,1.0
s2027,25.0,1.0662,0.33429,0.31897,-0.1534,0.4606,1.0
s2027,25.5,1.0829,0.34067,0.3255,-0.1573,0.4459,1.0
s2027,26.0,1.0999,0.34741,0.33232,-0.1613,0.4314,1.0
s2027,26.5,1.1171,0.35489,0.33989,-0.1652,0.4172,1.0
s2027,27.0,1.1322,0.35984,0.34494,-0.1692,0.4037,1.0
s2027,27.5,1.1449,0.36144,0.3466,-0.1735,0.392,1.0
s2027,28.0,1.159,0.36579,0.35102,-0.1778,0.3806,1.0
s2027,28.5,1.1741,0.37224,0.35761,-0.182,0.3695,1.0
s2027,29.0,1.1909,0.38193,0.36741,-0.1861,0.3577,1.0
s2027,29.5,1.2035,0.3842,0.36978,-0.1906,0.3466,1.0
s2027,30.0,1.2153,0.38683,0.37246,-0.1951,0.3375,1.0
s2046,0.0,0.049,0.03611,0.01406,-0.0357,1.0,1.0
s2046,0.5,0.0932,0.03679,0.01415,-0.0361,1.0,1.0
s2046,1.0,0.1363,0.03768,0.01458,-0.0366,1.0,1.0
s2046,1.5,0.178,0.03878,0.01539,-0.0369,1.0,1.0
s2046,2.0,0.2181,0.04013,0.01655,-0.0374,1.0,1.0
s2046,2.5,0.2563,0.04175,0.01811,-0.0379,1.0,1.0
s2046,3.0,0.2922,0.04368,0.02008,-0.0385,1.0,1.0
s2046,3.5,0.3258,0.04598,0.02251,-0.0394,1.0,1.0
s2046,4.0,0.3566,0.0487,0.02545,-0.0406,1.0,1.0
s2046,4.5,0.3847,0.0519,0.02889,-0.0421,1.0,1.0
s2046,5.0,0.4102,0.05559,0.03287,-0.0441,1.0,1.0
s2046,5.5,0.4336,0.05978,0.03742,-0.0463,1.0,1.0
s2046,6.0,0.4552,0.06444,0.04243,-0.049,1.0,1.0
s2046,6.5,0.4753,0.06958,0.04793,-0.0519,1.0,1.0
s2046,7.0,0.4942,0.07518,0.05397,-0.0551,1.0,1.0
s2046,7.5,0.5119,0.08125,0.06043,-0.0585,1.0,1.0
s2046,8.0,0.5286,0.08778,0.06736,-0.0621,1.0,1.0
s2046,8.5,0.5445,0.09477,0.07474,-0.0659,1.0,1.0
s2046,9.0,0.5597,0.10215,0.0825,-0.0699,1.0,1.0
s2046,9.5,0.5747,0.10988,0.09065,-0.0739,1.0,1.0
s2046,10.0,0.5897,0.11781,0.09892,-0.078,1.0,1.0
s2046,10.5,0.6053,0.12589,0.1073,-0.0822,1.0,1.0
s2046,11.0,0.6214,0.13401,0.11569,-0.0862,1.0,1.0
s2046,11.5,0.6383,0.14216,0.12409,-0.0903,1.0,1.0
s2046,12.0,0.6559,0.15029,0.13253,-0.0944,1.0,1.0
s2046,12.5,0.674,0.15839,0.14085,-0.0984,1.0,1.0
s2046,13.0,0.6927,0.16649,0.14916,-0.1025,1.0,1.0
s2046,13.5,0.7117,0.17457,0.15743,-0.1066,1.0,1.0
s2046,14.0,0.731,0.18264,0.16569,-0.1107,1.0,1.0
s2046,14.5,0.7506,0.19073,0.17396,-0.1149,1.0,1.0
s2046,15.0,0.7841,0.20186,0.18543,-0.1228,0.9799,1.0
s2046,15.5,0.8291,0.21567,0.19959,-0.1328,0.9273,1.0
s2046,16.0,0.8579,0.22321,0.20734,-0.1384,0.8877,1.0
s2046,16.5,0.8882,0.2323,0.2167,-0.1438,0.8447,1.0
s2046,17.0,0.9154,0.24056,0.22513,-0.1483,0.8056,1.0
s2046,17.5,0.9423,0.24976,0.2345,-0.1527,0.7709,1.0
s2046,18.0,0.9682,0.25886,0.24374,-0.1567,0.7359,1.0
s2046,18.5,0.9905,0.26538,0.25038,-0.1601,0.7016,1.0
s2046,19.0,1.0132,0.27326,0.25843,-0.1636,0.6723,1.0
s2046,19.5,1.0356,0.28106,0.26634,-0.1671,0.6425,1.0
s2046,20.0,1.0573,0.28867,0.27405,-0.1705,0.6132,1.0
s2046,20.5,1.0786,0.2968,0.28227,-0.1739,0.5874,1.0
s2046,21.0,1.1025,0.30799,0.29357,-0.1775,0.5618,1.0
s2046,21.5,1.1182,0.31096,0.29668,-0.1807,0.538,1.0
s2046,22.0,1.1385,0.31936,0.30516,-0.1843,0.5154,1.0
s2046,22.5,1.1558,0.32496,0.31085,-0.1876,0.4937,1.0
s2046,23.0,1.1778,0.33648,0.32246,-0.1913,0.4736,1.0
s2046,23.5,1.1916,0.33889,0.32492,-0.195,0.4557,1.0
s2046,24.0,1.2084,0.34441,0.3306,-0.1988,0.4365,1.0
s2046,24.5,1.2263,0.3523,0.33859,-0.2024,0.4184,1.0
s2046,25.0,1.2434,0.35992,0.34631,-0.2062,0.4024,1.0
s2046,25.5,1.2599,0.36699,0.35347,-0.2102,0.3871,1.0
s2046,26.0,1.2755,0.3733,0.35986,-0.2142,0.3723,1.0
s2046,26.5,1.2896,0.37806,0.3647,-0.2183,0.3583,1.0
s2046,27.0,1.3034,0.382,0.36879,-0.2227,0.3452,1.0
s2046,27.5,1.3164,0.38616,0.37302,-0.227,0.3336,1.0
s2046,28.0,1.3308,0.39243,0.37938,-0.2314,0.3227,1.0
s2046,28.5,1.3463,0.40151,0.38856,-0.2355,0.311,1.0
s2046,29.0,1.3605,0.40825,0.39545,-0.2398,0.2987,1.0
s2046,29.5,1.3703,0.40755,0.3948,-0.2448,0.2893,1.0
s2046,30.0,1.3833,0.41444,0.40185,-0.2492,0.2802,1.0
s2048,0.0,0.0132,0.03572,0.01163,-0.0205,1.0,1.0
s2048,0.5,0.0523,0.03615,0.01157,-0.0194,1.0,1.0
s2048,1.0,0.0916,0.03675,0.01176,-0.0184,1.0,1.0
s2048,1.5,0.1305,0.03751,0.0123,-0.0176,1.0,1.0
s2048,2.0,0.1688,0.03844,0.01313,-0.0168,1.0,1.0
s2048,2.5,0.2062,0.03958,0.01429,-0.0162,1.0,1.0
s2048,3.0,0.2422,0.04094,0.01581,-0.0158,1.0,1.0
s2048,3.5,0.2765,0.04258,0.01769,-0.0156,1.0,1.0
s2048,4.0,0.3087,0.04456,0.02008,-0.0156,1.0,1.0
s2048,4.5,0.3379,0.04698,0.02291,-0.0161,1.0,1.0
s2048,5.0,0.3635,0.04992,0.02632,-0.0169,1.0,1.0
s2048,5.5,0.3853,0.0535,0.0304,-0.0184,1.0,1.0
s2048,6.0,0.4038,0.05776,0.03524,-0.0206,1.0,1.0
s2048,6.5,0.4199,0.06263,0.04057,-0.0232,1.0,1.0
s2048,7.0,0.4349,0.068,0.0464,-0.0263,1.0,1.0
s2048,7.5,0.4494,0.07379,0.05263,-0.0297,1.0,1.0
s2048,8.0,0.4638,0.07998,0.05928,-0.0332,1.0,1.0
s2048,8.5,0.478,0.08656,0.06643,-0.0369,1.0,1.0
s2048,9.0,0.4919,0.0935,0.07379,-0.0407,1.0,1.0
s2048,9.5,0.5058,0.1008,0.0815,-0.0446,1.0,1.0
s2048,10.0,0.5196,0.10839,0.08947,-0.0485,1.0,1.0
s2048,10.5,0.5338,0.11617,0.0976,-0.0525,1.0,1.0
s2048,11.0,0.5486,0.12409,0.10583,-0.0565,1.0,1.0
s2048,11.5,0.5641,0.13207,0.11409,-0.0604,1.0,1.0
s2048,12.0,0.5803,0.14007,0.12235,-0.0644,1.0,1.0
s2048,12.5,0.5973,0.14807,0.13073,-0.0683,1.0,1.0
s2048,13.0,0.6148,0.15605,0.13893,-0.0723,1.0,1.0
s2048,13.5,0.6328,0.16403,0.1471,-0.0762,1.0,1.0
s2048,14.0,0.6513,0.17201,0.15526,-0.0802,1.0,1.0
s2048,14.5,0.67,0.17999,0.1634,-0.0842,1.0,1.0
s2048,15.0,0.7006,0.19103,0.17467,-0.0913,0.9852,1.0
s2048,15.5,0.7417,0.20427,0.18819,-0.1008,0.9438,1.0
s2048,16.0,0.7757,0.21346,0.19759,-0.1077,0.8934,1.0
s2048,16.5,0.8105,0.22518,0.20964,-0.114,0.8456,1.0
s2048,17.0,0.8364,0.23297,0.21756,-0.1182,0.8078,1.0
s2048,17.5,0.8622,0.241,0.22569,-0.1222,0.7684,1.0
s2048,18.0,0.8878,0.24941,0.23419,-0.1258,0.7277,1.0
s2048,18.5,0.9138,0.25909,0.24395,-0.1295,0.6921,1.0
s2048,19.0,0.9348,0.26582,0.25074,-0.1326,0.6621,1.0
s2048,19.5,0.9565,0.2732,0.25819,-0.1358,0.6316,1.0
s2048,20.5,1.0031,0.29195,0.27722,-0.1423,0.5699,1.0
s2048,21.0,1.0222,0.29845,0.28376,-0.1453,0.5428,1.0
s2048,21.5,1.0382,0.30267,0.288,-0.1484,0.5204,1.0
s2048,22.0,1.0596,0.31259,0.29799,-0.1518,0.4989,1.0
s2048,22.5,1.075,0.31638,0.30182,-0.1552,0.4786,1.0
s2048,23.0,1.0964,0.32726,0.31277,-0.1586,0.4578,1.0
s2048,23.5,1.1101,0.32962,0.31529,-0.1621,0.4389,1.0
s2048,24.0,1.1288,0.33804,0.32379,-0.1656,0.4187,1.0
s2048,24.5,1.1461,0.34584,0.33164,-0.1692,0.4016,1.0
s2048,25.0,1.1603,0.3496,0.33545,-0.1731,0.3859,1.0
s2048,25.5,1.1754,0.35478,0.34069,-0.177,0.3708,1.0
s2048,26.0,1.1906,0.36083,0.34681,-0.1809,0.3572,1.0
s2048,26.5,1.2059,0.36736,0.35341,-0.185,0.3442,1.0
s2048,27.0,1.2213,0.37459,0.36073,-0.189,0.3315,1.0
s2048,27.5,1.237,0.38277,0.36911,-0.193,0.3187,1.0
s2048,28.0,1.2499,0.38663,0.37307,-0.1973,0.3064,1.0
s2048,28.5,1.2612,0.38807,0.37457,-0.2019,0.2958,1.0
s2048,29.0,1.2738,0.39279,0.37936,-0.2064,0.286,1.0
s2048,29.5,1.2879,0.40087,0.38754,-0.2105,0.2757,1.0
s2048,30.0,1.3011,0.40779,0.3946,-0.2148,0.2646,1.0
s2050,0.0,0.0027,0.03463,0.01111,-0.0131,1.0,1.0
s2050,0.5,0.0379,0.03494,0.01112,-0.0117,1.0,1.0
s2050,1.0,0.0737,0.03545,0.01145,-0.0105,1.0,1.0
s2050,1.5,0.1092,0.03617,0.0121,-0.0096,1.0,1.0
s2050,2.0,0.1439,0.03713,0.01308,-0.0089,1.0,1.0
s2050,2.5,0.1775,0.03837,0.01441,-0.0085,1.0,1.0
s2050,3.0,0.2094,0.03991,0.01615,-0.0084,1.0,1.0
s2050,3.5,0.2394,0.04182,0.0183,-0.0087,1.0,1.0
s2050,4.0,0.2674,0.04413,0.02095,-0.0095,1.0,1.0
s2050,4.5,0.293,0.0469,0.02406,-0.0107,1.0,1.0
s2050,5.0,0.3164,0.05017,0.0277,-0.0124,1.0,1.0
s2050,5.5,0.3378,0.05395,0.03195,-0.0147,1.0,1.0
s2050,6.0,0.3575,0.05827,0.03668,-0.0175,1.0,1.0
s2050,6.5,0.3756,0.06311,0.04194,-0.0206,1.0,1.0
s2050,7.0,0.3926,0.06846,0.04771,-0.0241,1.0,1.0
s2050,7.5,0.4087,0.07426,0.05399,-0.0277,1.0,1.0
s2050,8.0,0.4243,0.08052,0.06065,-0.0316,1.0,1.0
s2050,8.5,0.4397,0.08716,0.06767,-0.0355,1.0,1.0
s2050,9.0,0.455,0.09413,0.07501,-0.0395,1.0,1.0
s2050,9.5,0.4704,0.10139,0.08261,-0.0435,1.0,1.0
s2050,10.0,0.486,0.10888,0.09043,-0.0474,1.0,1.0
s2050,10.5,0.502,0.11654,0.09846,-0.0514,1.0,1.0
s2050,11.0,0.5184,0.12433,0.10653,-0.0554,1.0,1.0
s2050,11.5,0.5353,0.1322,0.11465,-0.0594,1.0,1.0
s2050,12.0,0.5527,0.14013,0.12281,-0.0633,1.0,1.0
s2050,12.5,0.5707,0.14809,0.13098,-0.0673,1.0,1.0
s2050,13.0,0.5891,0.15606,0.13913,-0.0713,1.0,1.0
s2050,13.5,0.608,0.16403,0.14733,-0.0754,1.0,1.0
s2050,14.0,0.6272,0.17197,0.15542,-0.0794,1.0,1.0
s2050,14.5,0.6468,0.17995,0.16353,-0.0835,1.0,1.0
s2050,15.0,0.682,0.19138,0.17519,-0.0917,0.9774,1.0
s2050,15.5,0.726,0.20392,0.18799,-0.1014,0.9216,1.0
s2050,16.0,0.7623,0.21433,0.19866,-0.1081,0.8666,1.0
s2050,16.5,0.7924,0.22369,0.20816,-0.1132,0.8229,1.0
s2050,17.0,0.821,0.23287,0.21747,-0.1175,0.7801,1.0
s2050,17.5,0.8491,0.24259,0.2273,-0.1216,0.7391,1.0
s2050,18.0,0.8727,0.25009,0.23489,-0.1249,0.7029,1.0
s2050,18.5,0.8982,0.25978,0.24475,-0.1286,0.6704,1.0
s2050,19.0,0.9224,0.269,0.25404,-0.132,0.6388,1.0
s2050,19.5,0.943,0.27578,0.26088,-0.135,0.6088,1.0
s2050,20.0,0.9654,0.28455,0.26973,-0.1383,0.5805,1.0
s2050,20.5,0.9831,0.28939,0.27463,-0.1414,0.5559,1.0
s2050,21.5,1.0257,0.30735,0.29279,-0.1482,0.5081,1.0
s2050,22.0,1.0401,0.30984,0.29532,-0.1514,0.4868,1.0
s2050,22.5,1.0635,0.32222,0.30778,-0.1549,0.4648,1.0
s2050,23.0,1.0781,0.32514,0.31074,-0.1586,0.4478,1.0
s2050,23.5,1.0942,0.33003,0.31568,-0.1623,0.4301,1.0
s2050,24.0,1.1117,0.3366,0.3224,-0.1661,0.4123,1.0
s2050,24.5,1.1299,0.34457,0.33045,-0.1698,0.395,1.0
s2050,25.0,1.148,0.35319,0.33915,-0.1737,0.3788,1.0
s2050,25.5,1.164,0.35978,0.34581,-0.1776,0.3641,1.0
s2050,26.0,1.1784,0.36409,0.35017,-0.1817,0.3506,1.0
s2050,26.5,1.1924,0.36762,0.35374,-0.1862,0.3385,1.0
s2050,27.0,1.2065,0.37233,0.35851,-0.1905,0.327,1.0
s2050,27.5,1.2216,0.37859,0.36492,-0.1949,0.3156,1.0
s2050,28.0,1.2371,0.38691,0.37333,-0.199,0.304,1.0
s2050,28.5,1.2529,0.39609,0.38265,-0.2031,0.2915,1.0
s2050,29.0,1.2631,0.39435,0.38093,-0.2083,0.2822,1.0
s2050,29.5,1.2766,0.40065,0.3873,-0.2129,0.2735,1.0
s2055,0.0,0.0201,0.03526,0.01053,-0.0142,1.0,1.0
s2055,0.5,0.0552,0.03563,0.01043,-0.0119,1.0,1.0
s2055,1.0,0.0904,0.03614,0.01064,-0.0099,1.0,1.0
s2055,1.5,0.1256,0.0368,0.01114,-0.008,1.0,1.0
s2055,2.0,0.1604,0.03762,0.0119,-0.0064,1.0,1.0
s2055,2.5,0.1945,0.03862,0.01298,-0.0049,1.0,1.0
s2055,3.0,0.2276,0.03985,0.01442,-0.0037,1.0,1.0
s2055,3.5,0.2591,0.04134,0.01619,-0.0028,1.0,1.0
s2055,4.0,0.2885,0.04317,0.0184,-0.0022,1.0,1.0
s2055,4.5,0.315,0.04543,0.02118,-0.002,1.0,1.0
s2055,5.0,0.3379,0.04824,0.02448,-0.0025,1.0,1.0
s2055,5.5,0.3568,0.05172,0.02845,-0.0036,1.0,1.0
s2055,6.0,0.3725,0.05587,0.03319,-0.0055,1.0,1.0
s2055,6.5,0.3864,0.06061,0.03839,-0.008,1.0,1.0
s2055,7.0,0.3998,0.06581,0.04402,-0.0109,1.0,1.0
s2055,7.5,0.4131,0.0714,0.05005,-0.0141,1.0,1.0
s2055,8.0,0.4265,0.07737,0.05646,-0.0174,1.0,1.0
s2055,8.5,0.44,0.08371,0.06323,-0.0209,1.0,1.0
s2055,9.0,0.4533,0.09043,0.07035,-0.0244,1.0,1.0
s2055,9.5,0.4666,0.09748,0.07793,-0.0281,1.0,1.0
s2055,10.0,0.48,0.10483,0.08564,-0.0318,1.0,1.0
s2055,10.5,0.4938,0.11239,0.09351,-0.0355,1.0,1.0
s2055,11.0,0.5082,0.12006,0.10147,-0.0393,1.0,1.0
s2055,11.5,0.5233,0.12777,0.10946,-0.0429,1.0,1.0
s2055,12.0,0.539,0.13552,0.11743,-0.0466,1.0,1.0
s2055,12.5,0.5555,0.14332,0.12545,-0.0503,1.0,1.0
s2055,13.0,0.5726,0.15105,0.13337,-0.0539,1.0,1.0
s2055,13.5,0.5902,0.15876,0.14126,-0.0576,1.0,1.0
s2055,14.0,0.6082,0.16651,0.14933,-0.0613,1.0,1.0
s2055,14.5,0.6265,0.17422,0.15719,-0.0651,1.0,1.0
s2055,15.0,0.6453,0.18193,0.16503,-0.0689,1.0,1.0
s2055,15.5,0.7001,0.19919,0.18264,-0.082,0.9413,1.0
s2055,16.0,0.7328,0.2081,0.19176,-0.0885,0.8932,1.0
s2055,16.5,0.7623,0.21739,0.20122,-0.0937,0.8527,1.0
s2055,17.0,0.7939,0.22827,0.21226,-0.0989,0.8069,1.0
s2055,17.5,0.8216,0.23761,0.2217,-0.1029,0.7627,1.0
s2055,18.0,0.8462,0.24571,0.23008,-0.1063,0.7242,1.0
s2055,18.5,0.8685,0.25346,0.23789,-0.1095,0.6926,1.0
s2055,19.0,0.8896,0.26018,0.24468,-0.1124,0.6595,1.0
s2055,19.5,0.9153,0.27101,0.25561,-0.1158,0.6253,1.0
s2055,20.0,0.9331,0.27599,0.26063,-0.1184,0.5943,1.0
s2055,20.5,0.953,0.28305,0.26774,-0.1213,0.5652,1.0
s2055,21.0,0.9737,0.29129,0.27603,-0.1245,0.5402,1.0
s2055,21.5,0.9963,0.30207,0.28701,-0.1278,0.5155,1.0
s2055,22.0,1.0099,0.30433,0.28931,-0.1308,0.4946,1.0
s2055,22.5,1.0301,0.31359,0.29863,-0.134,0.4725,1.0
s2055,23.0,1.0461,0.31836,0.30344,-0.1373,0.4507,1.0
s2055,23.5,1.0647,0.32683,0.31197,-0.1407,0.4309,1.0
s2055,24.0,1.0792,0.33061,0.3158,-0.1442,0.4121,1.0
s2055,24.5,1.0971,0.33853,0.32381,-0.1477,0.3938,1.0
s2055,25.0,1.1147,0.34724,0.33271,-0.1513,0.378,1.0
s2055,25.5,1.1309,0.35452,0.34008,-0.1551,0.3636,1.0
s2055,26.0,1.1458,0.3604,0.34602,-0.159,0.3498,1.0
s2055,26.5,1.1596,0.36486,0.35054,-0.163,0.3366,1.0
s2055,27.0,1.1732,0.369,0.35473,-0.1672,0.3238,1.0
s2055,27.5,1.1864,0.37284,0.35864,-0.1715,0.3117,1.0
s2055,28.0,1.1995,0.37732,0.36318,-0.1758,0.3003,1.0
s2055,28.5,1.2128,0.383,0.36904,-0.1801,0.2898,1.0
s2055,29.0,1.2276,0.39117,0.3773,-0.1843,0.2788,1.0
s2055,29.5,1.2411,0.3981,0.38437,-0.1884,0.2674,1.0
s2055,30.0,1.2509,0.3977,0.38401,-0.1935,0.2595,1.0
s2060,0.0,0.0308,0.03443,0.0104,-0.0232,1.0,1.0
s2060,0.5,0.07,0.03486,0.01041,-0.0219,1.0,1.0
s2060,1.0,0.109,0.03546,0.01074,-0.0208,1.0,1.0
s2060,1.5,0.1473,0.03623,0.01137,-0.0197,1.0,1.0
s2060,2.0,0.1846,0.03719,0.01231,-0.0188,1.0,1.0
s2060,2.5,0.2206,0.03837,0.01359,-0.0181,1.0,1.0
s2060,3.0,0.2551,0.0398,0.01525,-0.0176,1.0,1.0
s2060,3.5,0.2875,0.04155,0.01728,-0.0173,1.0,1.0
s2060,4.0,0.3177,0.04366,0.0198,-0.0174,1.0,1.0
s2060,4.5,0.3454,0.04621,0.02278,-0.0179,1.0,1.0
s2060,5.0,0.3701,0.04926,0.02631,-0.0189,1.0,1.0
