Name,Alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
e197,15.0,0.6017,0.17319,0.15433,-0.0603,1.0,1.0
e197,15.5,0.6427,0.18789,0.16951,-0.0705,0.9694,1.0
e197,16.0,0.684,0.20055,0.18271,-0.08,0.9127,1.0
e197,16.5,0.7144,0.21,0.19248,-0.0861,0.8655,1.0
e197,17.0,0.7439,0.22029,0.20306,-0.0914,0.8212,1.0
e197,17.5,0.7649,0.22638,0.20935,-0.095,0.7873,1.0
e197,18.0,0.7891,0.23473,0.2179,-0.0989,0.7511,1.0
e197,18.5,0.8108,0.24239,0.22576,-0.1025,0.7227,1.0
e197,19.0,0.8323,0.25012,0.23361,-0.106,0.6943,1.0
e197,19.5,0.8557,0.25992,0.24354,-0.1098,0.6696,1.0
e197,20.0,0.8754,0.26642,0.25014,-0.113,0.6445,1.0
e197,20.5,0.895,0.27371,0.2575,-0.1163,0.6236,1.0
e197,21.0,0.9133,0.27958,0.26349,-0.1196,0.6025,1.0
e197,21.5,0.9371,0.29108,0.27508,-0.1233,0.5815,1.0
e197,22.0,0.9522,0.29443,0.27849,-0.1265,0.564,1.0
e197,22.5,0.9695,0.29976,0.28387,-0.1298,0.5455,1.0
e197,23.0,0.9886,0.30714,0.29133,-0.1333,0.5269,1.0
e197,24.0,1.0275,0.32451,0.30889,-0.1405,0.4934,1.0
e197,24.5,1.0432,0.32912,0.31356,-0.144,0.4782,1.0
e197,25.0,1.059,0.33422,0.31872,-0.1476,0.463,1.0
e197,25.5,1.0751,0.3398,0.32436,-0.1513,0.4482,1.0
e197,26.0,1.0914,0.34603,0.33067,-0.1551,0.4339,1.0
e197,26.5,1.1076,0.35257,0.33735,-0.1588,0.4198,1.0
e197,27.0,1.1238,0.35943,0.34429,-0.1626,0.4058,1.0
e197,27.5,1.1393,0.36585,0.35082,-0.1664,0.3921,1.0
e197,28.0,1.1513,0.36711,0.35213,-0.1705,0.3798,1.0
e197,28.5,1.1639,0.37019,0.35526,-0.1747,0.3685,1.0
e197,29.0,1.1777,0.37538,0.36052,-0.1788,0.3576,1.0
e197,29.5,1.1924,0.38284,0.36814,-0.1827,0.3462,1.0
e197,30.0,1.2083,0.39302,0.37843,-0.1866,0.3338,1.0
e201,0.0,-0.0572,0.04377,0.02165,-0.0256,1.0,1.0
e201,0.5,-0.0233,0.04488,0.02194,-0.0253,1.0,1.0
e201,1.0,0.0108,0.04618,0.02257,-0.0252,1.0,1.0
e201,1.5,0.0448,0.04766,0.02346,-0.0251,1.0,1.0
e201,2.0,0.0786,0.04932,0.02467,-0.025,1.0,1.0
e201,2.5,0.1119,0.05116,0.02613,-0.0251,1.0,1.0
e201,3.0,0.1448,0.05318,0.02788,-0.0253,1.0,1.0
e201,3.5,0.177,0.05539,0.02991,-0.0256,1.0,1.0
e201,4.0,0.2086,0.05781,0.03221,-0.0259,1.0,1.0
e201,4.5,0.2394,0.06042,0.03481,-0.0264,1.0,1.0
e201,5.0,0.2693,0.06326,0.03769,-0.027,1.0,1.0
e201,5.5,0.2982,0.06634,0.04087,-0.0278,1.0,1.0
e201,6.0,0.326,0.06967,0.04441,-0.0287,1.0,1.0
e201,6.5,0.3528,0.07327,0.04824,-0.0297,1.0,1.0
e201,7.0,0.3783,0.07718,0.05248,-0.0309,1.0,1.0
e201,7.5,0.4025,0.08141,0.05704,-0.0324,1.0,1.0
e201,8.0,0.4254,0.08598,0.06198,-0.034,1.0,1.0
e201,8.5,0.4469,0.09091,0.06732,-0.0359,1.0,1.0
e201,9.0,0.467,0.0962,0.07311,-0.038,1.0,1.0
e201,9.5,0.4859,0.10186,0.07923,-0.0403,1.0,1.0
e201,10.0,0.5036,0.10787,0.08571,-0.0429,1.0,1.0
e201,10.5,0.5204,0.11421,0.09257,-0.0457,1.0,1.0
e201,11.0,0.5366,0.12084,0.09968,-0.0488,1.0,1.0
e201,11.5,0.5523,0.12774,0.10703,-0.052,1.0,1.0
e201,12.0,0.5679,0.13484,0.11458,-0.0555,1.0,1.0
e201,12.5,0.5835,0.14212,0.12234,-0.0591,1.0,1.0
e201,13.0,0.5993,0.14954,0.13017,-0.0629,1.0,1.0
e201,13.5,0.6154,0.15709,0.1381,-0.0667,1.0,1.0
e201,14.0,0.6318,0.16472,0.14609,-0.0707,1.0,1.0
e201,15.0,0.6658,0.18029,0.16235,-0.0788,1.0,1.0
e201,15.5,0.7115,0.1948,0.17738,-0.0905,0.9523,1.0
e201,16.0,0.7493,0.20643,0.18941,-0.0988,0.8955,1.0
e201,16.5,0.7787,0.21593,0.1992,-0.1045,0.85,1.0
e201,17.0,0.8076,0.22645,0.21001,-0.1097,0.8084,1.0
e201,17.5,0.8311,0.23401,0.21774,-0.1135,0.7712,1.0
e201,18.0,0.8563,0.24367,0.22756,-0.1176,0.7385,1.0
e201,18.5,0.8785,0.25171,0.23572,-0.1212,0.7088,1.0
e201,19.0,0.8982,0.2582,0.24228,-0.1244,0.6825,1.0
e201,19.5,0.9204,0.26714,0.25137,-0.1281,0.6588,1.0
e201,20.0,0.9423,0.27556,0.2599,-0.1315,0.6335,1.0
e201,20.5,0.9599,0.28117,0.26555,-0.1347,0.613,1.0
e201,21.0,0.9798,0.28837,0.27284,-0.1381,0.5912,1.0
e201,21.5,1.0012,0.29793,0.28247,-0.1417,0.5714,1.0
e201,22.0,1.0168,0.30166,0.28632,-0.1449,0.5528,1.0
e201,22.5,1.0352,0.30824,0.29297,-0.1484,0.534,1.0
e201,23.0,1.0561,0.31797,0.30281,-0.152,0.5151,1.0
e201,23.5,1.0745,0.32569,0.31058,-0.1556,0.4986,1.0
e201,24.0,1.0899,0.32993,0.31489,-0.1591,0.4827,1.0
e201,24.5,1.1058,0.33509,0.32011,-0.1628,0.4671,1.0
e201,25.0,1.1218,0.34044,0.3256,-0.1665,0.4514,1.0
e201,25.5,1.1377,0.34609,0.33133,-0.1703,0.4363,1.0
e201,26.0,1.1536,0.35198,0.3373,-0.1741,0.4218,1.0
e201,26.5,1.1692,0.35813,0.34354,-0.178,0.4081,1.0
e201,27.0,1.1848,0.36475,0.35024,-0.1819,0.3948,1.0
e201,27.5,1.2004,0.37174,0.3574,-0.1857,0.3814,1.0
e201,28.0,1.2161,0.3796,0.36535,-0.1896,0.368,1.0
e201,28.5,1.23,0.38457,0.37045,-0.1937,0.355,1.0
e201,29.0,1.241,0.38525,0.37119,-0.1981,0.344,1.0
e201,29.5,1.2534,0.38955,0.37556,-0.2024,0.3339,1.0
e201,30.0,1.2678,0.39746,0.38358,-0.2065,0.3234,1.0
e203,0.0,-0.1253,0.04601,0.02439,-0.0125,1.0,1.0
e203,0.5,-0.096,0.04667,0.02435,-0.0128,1.0,1.0
e203,1.0,-0.0636,0.04768,0.02469,-0.0133,1.0,1.0
e203,1.5,-0.0299,0.04896,0.02543,-0.0138,1.0,1.0
e203,2.0,0.0041,0.05046,0.02647,-0.0144,1.0,1.0
e203,2.5,0.038,0.05218,0.02782,-0.015,1.0,1.0
e203,3.0,0.0717,0.0541,0.02945,-0.0157,1.0,1.0
e203,3.5,0.1048,0.05622,0.03137,-0.0164,1.0,1.0
e203,4.0,0.1372,0.05854,0.03357,-0.0172,1.0,1.0
e203,4.5,0.1689,0.06108,0.03605,-0.018,1.0,1.0
e203,5.0,0.1998,0.06383,0.03884,-0.0189,1.0,1.0
e203,5.5,0.2297,0.06683,0.04191,-0.02,1.0,1.0
e203,6.0,0.2586,0.07006,0.04528,-0.0211,1.0,1.0
e203,6.5,0.2864,0.07357,0.04902,-0.0224,1.0,1.0
e203,7.0,0.313,0.07736,0.05305,-0.0238,1.0,1.0
e203,7.5,0.3383,0.08146,0.05748,-0.0254,1.0,1.0
e203,8.0,0.3624,0.08587,0.06224,-0.0272,1.0,1.0
e203,8.5,0.3851,0.09063,0.06741,-0.0292,1.0,1.0
e203,9.0,0.4066,0.09572,0.0729,-0.0313,1.0,1.0
e203,9.5,0.4267,0.10115,0.07875,-0.0337,1.0,1.0
e203,10.0,0.4458,0.10692,0.08496,-0.0364,1.0,1.0
e203,10.5,0.4639,0.113,0.09153,-0.0392,1.0,1.0
e203,11.0,0.4813,0.11937,0.09834,-0.0423,1.0,1.0
e203,11.5,0.4983,0.12599,0.1054,-0.0456,1.0,1.0
e203,12.0,0.5148,0.13282,0.1127,-0.049,1.0,1.0
e203,12.5,0.5314,0.13984,0.12013,-0.0527,1.0,1.0
e203,13.0,0.548,0.14702,0.12769,-0.0564,1.0,1.0
e203,13.5,0.5649,0.15432,0.13536,-0.0603,1.0,1.0
e203,14.0,0.5819,0.16173,0.14311,-0.0643,1.0,1.0
e203,14.5,0.5993,0.16924,0.15099,-0.0684,1.0,1.0
e203,15.0,0.617,0.17684,0.15889,-0.0725,1.0,1.0
e203,15.5,0.6588,0.19029,0.1728,-0.083,0.9629,1.0
e203,16.0,0.698,0.20194,0.18485,-0.0919,0.9085,1.0
e203,16.5,0.7289,0.21151,0.19477,-0.098,0.8634,1.0
e203,17.0,0.7589,0.22202,0.20552,-0.1035,0.8225,1.0
e203,17.5,0.7837,0.22964,0.21334,-0.1077,0.7843,1.0
e203,18.0,0.8097,0.2393,0.22317,-0.112,0.7516,1.0
e203,18.5,0.8338,0.24807,0.23207,-0.1159,0.7208,1.0
e203,19.0,0.8536,0.25396,0.2381,-0.1191,0.6938,1.0
e203,19.5,0.8744,0.26133,0.24555,-0.1226,0.6697,1.0
e203,20.0,0.8997,0.27228,0.25659,-0.1265,0.6439,1.0
e203,20.5,0.9155,0.27558,0.25994,-0.1295,0.6231,1.0
e203,21.0,0.9401,0.28665,0.27113,-0.1334,0.6001,1.0
e203,21.5,0.9563,0.29064,0.27519,-0.1366,0.5813,1.0
e203,22.0,0.9744,0.29626,0.28087,-0.14,0.5617,1.0
e203,22.5,0.996,0.30551,0.29021,-0.1436,0.5419,1.0
e203,23.0,1.0156,0.31368,0.29842,-0.1473,0.5245,1.0
e203,23.5,1.0314,0.3177,0.30249,-0.1508,0.5079,1.0
e203,24.0,1.0482,0.32285,0.30768,-0.1544,0.4917,1.0
e203,24.5,1.0649,0.32829,0.31325,-0.158,0.4752,1.0
e203,25.0,1.0816,0.33409,0.31911,-0.1617,0.4594,1.0
e203,25.5,1.0983,0.33997,0.32505,-0.1655,0.4444,1.0
e203,26.0,1.1145,0.34575,0.3309,-0.1694,0.43,1.0
e203,26.5,1.1304,0.3515,0.33671,-0.1733,0.4162,1.0
e203,27.0,1.1459,0.35734,0.34268,-0.1772,0.4027,1.0
e203,27.5,1.1616,0.36372,0.34914,-0.1811,0.3897,1.0
e203,28.0,1.1777,0.3713,0.3568,-0.1851,0.3768,1.0
e203,28.5,1.1944,0.38049,0.36608,-0.189,0.3637,1.0
e203,29.0,1.205,0.37974,0.36541,-0.1934,0.3524,1.0
e203,29.5,1.2172,0.38296,0.36869,-0.1977,0.3421,1.0
e203,30.0,1.2314,0.38961,0.37548,-0.202,0.3317,1.0
e205,0.5,0.0187,0.04291,0.01997,-0.0215,1.0,1.0
e205,1.0,0.0481,0.04433,0.02074,-0.0205,1.0,1.0
e205,1.5,0.0777,0.04592,0.02174,-0.0198,1.0,1.0
e205,2.0,0.1073,0.04769,0.02305,-0.0192,1.0,1.0
e205,2.5,0.1368,0.04962,0.0246,-0.0189,1.0,1.0
e205,3.0,0.166,0.05175,0.02644,-0.0187,1.0,1.0
e205,3.5,0.1949,0.05406,0.02855,-0.0186,1.0,1.0
e205,4.0,0.2233,0.05657,0.03093,-0.0188,1.0,1.0
e205,4.5,0.2512,0.05929,0.0336,-0.0191,1.0,1.0
e205,5.0,0.2784,0.06223,0.03658,-0.0195,1.0,1.0
e205,5.5,0.3048,0.0654,0.03982,-0.0201,1.0,1.0
e205,6.0,0.3304,0.06882,0.04338,-0.0209,1.0,1.0
e205,6.5,0.355,0.07251,0.0473,-0.0218,1.0,1.0
e205,7.0,0.3786,0.07648,0.05151,-0.023,1.0,1.0
e205,7.5,0.4013,0.08077,0.05609,-0.0243,1.0,1.0
e205,8.0,0.4228,0.08537,0.06109,-0.0259,1.0,1.0
e205,8.5,0.4432,0.09031,0.06639,-0.0276,1.0,1.0
e205,9.0,0.4624,0.09558,0.07206,-0.0296,1.0,1.0
e205,9.5,0.4806,0.10121,0.07817,-0.0318,1.0,1.0
e205,10.0,0.4979,0.10714,0.08454,-0.0342,1.0,1.0
e205,10.5,0.5143,0.11338,0.09121,-0.0369,1.0,1.0
e205,11.0,0.5302,0.11988,0.09814,-0.0397,1.0,1.0
e205,11.5,0.546,0.12663,0.10538,-0.0427,1.0,1.0
e205,12.0,0.5614,0.13355,0.11272,-0.0458,1.0,1.0
e205,12.5,0.5769,0.14064,0.12021,-0.0491,1.0,1.0
e205,13.0,0.5927,0.14786,0.12781,-0.0526,1.0,1.0
e205,13.5,0.6086,0.15519,0.1355,-0.0561,1.0,1.0
e205,14.0,0.6248,0.16261,0.14334,-0.0598,1.0,1.0
e205,14.5,0.6414,0.17011,0.15116,-0.0635,1.0,1.0
e205,15.0,0.6582,0.1777,0.15906,-0.0672,1.0,1.0
e205,15.5,0.7055,0.19414,0.17604,-0.0791,0.9569,1.0
e205,16.0,0.7431,0.20501,0.1874,-0.0873,0.8968,1.0
e205,16.5,0.7722,0.21393,0.19663,-0.0928,0.846,1.0
e205,17.0,0.8039,0.22601,0.209,-0.0981,0.7969,1.0
e205,17.5,0.824,0.23222,0.21537,-0.1012,0.761,1.0
e205,18.0,0.8515,0.24385,0.22719,-0.1053,0.7224,1.0
e205,18.5,0.8714,0.25082,0.23435,-0.1083,0.6919,1.0
e205,19.0,0.8931,0.25955,0.24319,-0.1115,0.6633,1.0
e205,19.5,0.9146,0.26836,0.2521,-0.1147,0.6348,1.0
e205,20.0,0.9297,0.27212,0.25593,-0.1173,0.6122,1.0
e205,20.5,0.9513,0.28179,0.26568,-0.1207,0.5898,1.0
e205,21.0,0.9679,0.28689,0.27085,-0.1236,0.5672,1.0
e205,21.5,0.9901,0.29792,0.28204,-0.1271,0.5472,1.0
e205,22.0,1.0044,0.30135,0.28552,-0.1301,0.5296,1.0
e205,22.5,1.0213,0.30719,0.29143,-0.1333,0.5105,1.0
e205,23.0,1.0407,0.31593,0.30027,-0.1367,0.492,1.0
e205,23.5,1.0602,0.32596,0.31041,-0.1402,0.4754,1.0
e205,24.0,1.0755,0.33094,0.31541,-0.1436,0.4603,1.0
e205,24.5,1.0905,0.33595,0.32057,-0.1471,0.4453,1.0
e205,25.0,1.1058,0.34125,0.32593,-0.1507,0.4304,1.0
e205,25.5,1.1214,0.34742,0.3322,-0.1543,0.4162,1.0
e205,26.0,1.1374,0.35425,0.3391,-0.1581,0.4025,1.0
e205,26.5,1.1531,0.36147,0.34642,-0.1618,0.3889,1.0
e205,27.0,1.1687,0.36892,0.354,-0.1655,0.3754,1.0
e205,27.5,1.1807,0.37074,0.35596,-0.1695,0.3629,1.0
e205,28.0,1.1928,0.37343,0.35872,-0.1737,0.3517,1.0
e205,28.5,1.2059,0.37833,0.3637,-0.1778,0.3412,1.0
e205,29.0,1.2203,0.38592,0.37139,-0.1817,0.3305,1.0
e205,30.0,1.2451,0.39431,0.37999,-0.1903,0.309,1.0
e207,0.0,-0.0649,0.04305,0.02072,-0.0144,1.0,1.0
e207,0.5,-0.0381,0.04417,0.02114,-0.0132,1.0,1.0
e207,1.0,-0.0101,0.04548,0.02188,-0.0124,1.0,1.0
e207,1.5,0.0186,0.04697,0.02286,-0.0117,1.0,1.0
e207,2.0,0.0477,0.04864,0.02413,-0.0113,1.0,1.0
e207,2.5,0.077,0.0505,0.02564,-0.0111,1.0,1.0
e207,3.0,0.1061,0.05254,0.02743,-0.011,1.0,1.0
e207,3.5,0.1351,0.05478,0.02948,-0.0111,1.0,1.0
e207,4.0,0.1637,0.05721,0.0318,-0.0114,1.0,1.0
e207,4.5,0.1918,0.05985,0.03438,-0.0118,1.0,1.0
e207,5.0,0.2194,0.06271,0.03727,-0.0124,1.0,1.0
e207,5.5,0.2463,0.06579,0.04042,-0.0131,1.0,1.0
e207,6.0,0.2723,0.06911,0.04386,-0.014,1.0,1.0
e207,6.5,0.2976,0.07269,0.04765,-0.015,1.0,1.0
e207,7.0,0.322,0.07654,0.05173,-0.0162,1.0,1.0
e207,7.5,0.3453,0.08069,0.05619,-0.0176,1.0,1.0
e207,8.0,0.3676,0.08514,0.06095,-0.0192,1.0,1.0
e207,8.5,0.3888,0.08991,0.06607,-0.021,1.0,1.0
e207,9.0,0.409,0.09499,0.07152,-0.023,1.0,1.0
e207,9.5,0.4281,0.10041,0.07739,-0.0252,1.0,1.0
e207,10.0,0.4463,0.10612,0.08351,-0.0276,1.0,1.0
e207,10.5,0.4637,0.11213,0.08993,-0.0302,1.0,1.0
e207,11.0,0.4806,0.1184,0.09667,-0.0331,1.0,1.0
e207,11.5,0.497,0.1249,0.10358,-0.036,1.0,1.0
e207,12.0,0.5133,0.1316,0.11069,-0.0392,1.0,1.0
e207,12.5,0.5295,0.13847,0.11795,-0.0425,1.0,1.0
e207,13.0,0.5459,0.14548,0.12538,-0.046,1.0,1.0
e207,13.5,0.5623,0.1526,0.13286,-0.0495,1.0,1.0
e207,14.0,0.5791,0.15982,0.14042,-0.0532,1.0,1.0
e207,14.5,0.596,0.16713,0.14804,-0.0569,1.0,1.0
e207,15.0,0.6133,0.17454,0.15575,-0.0607,1.0,1.0
e207,15.5,0.6543,0.18881,0.17054,-0.0708,0.9687,1.0
e207,16.0,0.6947,0.2004,0.18258,-0.08,0.9095,1.0
e207,16.5,0.7265,0.21021,0.19272,-0.0861,0.8584,1.0
e207,17.0,0.758,0.22144,0.20423,-0.0915,0.8105,1.0
e207,17.5,0.7797,0.22812,0.21115,-0.095,0.7744,1.0
e207,18.0,0.8086,0.24002,0.22328,-0.0994,0.7353,1.0
e207,18.5,0.8297,0.24744,0.23082,-0.1026,0.7047,1.0
e207,19.0,0.8513,0.25556,0.23906,-0.1058,0.6751,1.0
e207,19.5,0.8732,0.26409,0.24772,-0.1091,0.6464,1.0
e207,20.0,0.8881,0.26746,0.2512,-0.1117,0.6242,1.0
e207,20.5,0.9103,0.27705,0.26088,-0.1151,0.6001,1.0
e207,21.0,0.9275,0.28226,0.26615,-0.1181,0.5774,1.0
e207,21.5,0.9503,0.29345,0.27743,-0.1217,0.5572,1.0
e207,22.0,0.9647,0.29641,0.28043,-0.1247,0.5387,1.0
e207,22.5,0.9823,0.30259,0.28668,-0.128,0.5192,1.0
e207,23.0,1.0019,0.31111,0.29536,-0.1314,0.5011,1.0
e207,24.0,1.0371,0.32551,0.30986,-0.1383,0.4686,1.0
e207,24.5,1.0527,0.33068,0.31509,-0.1419,0.4534,1.0
e207,25.0,1.0687,0.33642,0.3209,-0.1455,0.4386,1.0
e207,25.5,1.0848,0.34272,0.32727,-0.1492,0.4244,1.0
e207,26.0,1.1007,0.34915,0.33384,-0.1529,0.4103,1.0
e207,26.5,1.1167,0.35593,0.3407,-0.1566,0.3963,1.0
e207,27.0,1.1333,0.36411,0.34897,-0.1604,0.3827,1.0
e207,27.5,1.1451,0.36511,0.35006,-0.1644,0.3705,1.0
e207,28.0,1.1575,0.36794,0.35293,-0.1685,0.3595,1.0
e207,28.5,1.1713,0.37319,0.35826,-0.1726,0.3488,1.0
e207,29.0,1.1862,0.38083,0.36607,-0.1766,0.3376,1.0
e207,29.5,1.202,0.39107,0.37642,-0.1804,0.3252,1.0
e207,30.0,1.211,0.38861,0.37403,-0.1851,0.3158,1.0
e209,0.0,-0.115,0.04546,0.02353,-0.0051,1.0,1.0
e209,0.5,-0.0962,0.04615,0.02363,-0.0036,1.0,1.0
e209,1.0,-0.0724,0.04715,0.02406,-0.0027,1.0,1.0
e209,1.5,-0.046,0.0484,0.02485,-0.0022,1.0,1.0
e209,2.0,-0.0182,0.04989,0.02592,-0.002,1.0,1.0
e209,2.5,0.0104,0.05159,0.02729,-0.0021,1.0,1.0
e209,3.0,0.0394,0.0535,0.02893,-0.0023,1.0,1.0
e209,3.5,0.0685,0.05561,0.03085,-0.0026,1.0,1.0
e209,4.0,0.0974,0.05793,0.03305,-0.0031,1.0,1.0
e209,4.5,0.1259,0.06046,0.03551,-0.0037,1.0,1.0
e209,5.0,0.154,0.06321,0.03827,-0.0045,1.0,1.0
e209,5.5,0.1815,0.06618,0.04129,-0.0054,1.0,1.0
e209,6.0,0.2083,0.06939,0.04459,-0.0064,1.0,1.0
e209,6.5,0.2343,0.07285,0.04823,-0.0076,1.0,1.0
e209,7.0,0.2595,0.07657,0.05216,-0.009,1.0,1.0
e209,7.5,0.2838,0.08058,0.05644,-0.0105,1.0,1.0
e209,8.0,0.307,0.08487,0.06101,-0.0122,1.0,1.0
e209,8.5,0.3292,0.08947,0.06592,-0.0141,1.0,1.0
e209,9.0,0.3504,0.09437,0.07121,-0.0162,1.0,1.0
e209,9.5,0.3705,0.09957,0.07677,-0.0184,1.0,1.0
e209,10.0,0.3898,0.10507,0.08265,-0.0209,1.0,1.0
e209,10.5,0.4083,0.11085,0.08886,-0.0235,1.0,1.0
e209,11.0,0.4262,0.11689,0.09529,-0.0264,1.0,1.0
e209,11.5,0.4436,0.12315,0.10195,-0.0294,1.0,1.0
e209,12.0,0.4608,0.12961,0.10879,-0.0326,1.0,1.0
e209,12.5,0.4779,0.13624,0.11583,-0.0359,1.0,1.0
e209,13.0,0.495,0.14303,0.12298,-0.0394,1.0,1.0
e209,13.5,0.5122,0.14994,0.13024,-0.043,1.0,1.0
e209,14.0,0.5295,0.15696,0.13759,-0.0467,1.0,1.0
e209,14.5,0.547,0.16411,0.14508,-0.0505,1.0,1.0
e209,15.0,0.5647,0.17133,0.1526,-0.0543,1.0,1.0
e209,15.5,0.599,0.18304,0.1647,-0.0627,0.9785,1.0
e209,16.0,0.6426,0.19586,0.17796,-0.0727,0.9211,1.0
e209,16.5,0.6805,0.20846,0.19094,-0.0802,0.8669,1.0
e209,17.0,0.7107,0.21861,0.20138,-0.0855,0.8225,1.0
e209,17.5,0.7324,0.22411,0.20704,-0.0889,0.7832,1.0
e209,18.0,0.7613,0.23557,0.21872,-0.0935,0.7471,1.0
e209,18.5,0.7832,0.24293,0.22625,-0.0968,0.7152,1.0
e209,19.0,0.8069,0.25205,0.23551,-0.1004,0.6858,1.0
e209,19.5,0.826,0.25774,0.24131,-0.1034,0.6577,1.0
e209,20.0,0.8439,0.26319,0.24683,-0.1064,0.635,1.0
e209,20.5,0.8688,0.27453,0.25828,-0.1101,0.61,1.0
e209,21.0,0.8836,0.27733,0.26118,-0.1129,0.5891,1.0
e209,21.5,0.9049,0.28603,0.26998,-0.1164,0.5676,1.0
e209,22.0,0.9244,0.29391,0.2779,-0.1198,0.5486,1.0
e209,22.5,0.9404,0.29804,0.28209,-0.123,0.5302,1.0
e209,23.0,0.9581,0.30409,0.2882,-0.1264,0.5124,1.0
e209,23.5,0.9768,0.31128,0.29552,-0.1299,0.4944,1.0
e209,24.0,0.9958,0.31936,0.30368,-0.1335,0.4773,1.0
e209,24.5,1.0136,0.32661,0.311,-0.137,0.4616,1.0
e209,25.0,1.0305,0.33304,0.31749,-0.1406,0.4466,1.0
e209,25.5,1.0468,0.33899,0.32349,-0.1443,0.4319,1.0
e209,26.0,1.0621,0.34369,0.32825,-0.1481,0.4178,1.0
e209,26.5,1.0763,0.34764,0.3323,-0.1519,0.4047,1.0
e209,27.0,1.0906,0.35195,0.33666,-0.1559,0.3924,1.0
e209,27.5,1.1054,0.35722,0.34198,-0.1599,0.3805,1.0
e209,28.0,1.1207,0.36376,0.34859,-0.1638,0.3685,1.0
e209,28.5,1.137,0.37223,0.35715,-0.1677,0.3562,1.0
e209,29.5,1.1618,0.37791,0.36303,-0.1762,0.3344,1.0
e209,30.0,1.1756,0.38413,0.36931,-0.1804,0.3248,1.0
e210,0.0,-0.0913,0.04926,0.03008,-0.0323,1.0,1.0
e210,0.5,-0.0523,0.0507,0.03048,-0.0346,1.0,1.0
e210,1.0,-0.0141,0.05244,0.03133,-0.0366,1.0,1.0
e210,1.5,0.0232,0.05441,0.03252,-0.0382,1.0,1.0
e210,2.0,0.0595,0.0566,0.03407,-0.0397,1.0,1.0
e210,2.5,0.0948,0.059,0.0359,-0.0411,1.0,1.0
e210,3.0,0.1292,0.06159,0.03805,-0.0425,1.0,1.0
e210,3.5,0.1628,0.06437,0.04045,-0.0438,1.0,1.0
e210,4.0,0.1955,0.06735,0.04314,-0.0451,1.0,1.0
e210,4.5,0.2273,0.07052,0.04609,-0.0464,1.0,1.0
e210,5.0,0.2582,0.0739,0.04931,-0.0477,1.0,1.0
e210,5.5,0.2883,0.07747,0.0528,-0.0491,1.0,1.0
e210,6.0,0.3176,0.08126,0.05656,-0.0506,1.0,1.0
e210,6.5,0.346,0.08525,0.06058,-0.0521,1.0,1.0
e210,7.0,0.3735,0.08945,0.06488,-0.0537,1.0,1.0
e210,7.5,0.4001,0.09388,0.06943,-0.0554,1.0,1.0
e210,8.0,0.4258,0.09852,0.07428,-0.0572,1.0,1.0
e210,8.5,0.4506,0.10339,0.07936,-0.0591,1.0,1.0
e210,9.0,0.4745,0.10848,0.08471,-0.0611,1.0,1.0
e210,9.5,0.4975,0.11379,0.09035,-0.0633,1.0,1.0
e210,10.0,0.5197,0.11932,0.09619,-0.0656,1.0,1.0
e210,10.5,0.5412,0.12507,0.10229,-0.0681,1.0,1.0
e210,11.0,0.562,0.13102,0.10865,-0.0707,1.0,1.0
e210,11.5,0.5822,0.13716,0.11517,-0.0736,1.0,1.0
e210,12.0,0.6019,0.14349,0.12189,-0.0766,1.0,1.0
e210,12.5,0.6212,0.15,0.12884,-0.0798,1.0,1.0
e210,13.0,0.6401,0.15667,0.13591,-0.0832,1.0,1.0
e210,13.5,0.6588,0.1635,0.14314,-0.0867,1.0,1.0
e210,14.0,0.6773,0.17048,0.15056,-0.0904,1.0,1.0
e210,14.5,0.6957,0.1776,0.15807,-0.0942,1.0,1.0
e210,15.0,0.714,0.18486,0.16572,-0.0982,1.0,1.0
e210,15.5,0.7322,0.19225,0.17348,-0.1023,1.0,1.0
e210,16.0,0.7648,0.20462,0.18638,-0.1102,0.9834,1.0
e210,16.5,0.8,0.21281,0.19507,-0.1187,0.9387,1.0
e210,17.0,0.8315,0.22174,0.20443,-0.1256,0.8959,1.0
e210,17.5,0.8608,0.23074,0.21385,-0.1314,0.8546,1.0
e210,18.0,0.8921,0.24253,0.22602,-0.1373,0.8137,1.0
e210,18.5,0.9132,0.24798,0.23174,-0.1412,0.7809,1.0
e210,19.0,0.9356,0.25454,0.23856,-0.1452,0.7459,1.0
e210,20.0,0.9799,0.26993,0.25446,-0.1531,0.6862,1.0
e210,20.5,1.003,0.27964,0.26438,-0.1571,0.6599,1.0
e210,21.0,1.0249,0.28797,0.27291,-0.1609,0.6323,1.0
e210,21.5,1.0411,0.29209,0.27713,-0.1643,0.611,1.0
e210,22.0,1.0639,0.30247,0.28776,-0.1681,0.5864,1.0
e210,22.5,1.0802,0.30722,0.29258,-0.1717,0.5673,1.0
e210,23.0,1.0972,0.3123,0.29777,-0.1753,0.5473,1.0
e210,23.5,1.1171,0.32089,0.3065,-0.179,0.5272,1.0
e210,24.0,1.138,0.33173,0.31747,-0.1829,0.5093,1.0
e210,24.5,1.1535,0.33638,0.32223,-0.1866,0.4932,1.0
e210,25.0,1.1692,0.3414,0.32733,-0.1904,0.4774,1.0
e210,25.5,1.1853,0.3473,0.33331,-0.1942,0.4622,1.0
e210,26.0,1.2015,0.35346,0.33957,-0.1982,0.4473,1.0
e210,26.5,1.2176,0.36007,0.34626,-0.2021,0.4327,1.0
e210,27.0,1.2342,0.36774,0.35402,-0.206,0.4185,1.0
